doi,标题,期刊,年份,作者
10.1103/PhysRevB.83.165113,Drude Conductivity Of Dirac Fermions In Graphene,PHYSICAL REVIEW B,2011,"Jason Horng,Chi-Fan Chen,Baisong Geng,Caglar Girit,Yuanbo Zhang,Zhao Hao,Hans A. Bechtel,Michael Martin,Alex Zettl,Michael F. Crommie,Y. Ron Shen,Feng Wang"
,Far infrared spectroscopy of graphene,Solid state communications,2010,"jason horng,chifan chen,baisong geng,yuanbo zhang,caglar girit,zhao hao,hans a bechtel,alex zettl,michael f crommie,feng wang"
10.1038/nphys1502,"Origin Of Spatial Charge Inhomogeneity In Graphene (Vol 5, Pg 722, 2009)",NATURE PHYSICS,2010,"Yuanbo Zhang,Victor W. Brar,Caglar Girit,Alex Zettl,Michael F. Crommie"
10.1038/nphys1502,Erratum: Origin of spatial charge inhomogeneity in graphene,Nature Physics,2010,"Yuanbo Zhang,Victor W. Brar,Caglar Girit,Alex Zettl,Michael F. Crommie"
,Local Probe Investigation of Metal Adsorbates on a Gated Graphene Device,Bulletin of the American Physical Society,2010,"regis decker,victor w brar,hansmichael solowan,yuanbo zhang,alex zettl,michael f crommie"
10.1038/NNANO.2009.334,A tunable phonon-exciton Fano system in bilayer graphene.,NATURE NANOTECHNOLOGY,2010,"Tsung-Ta Tang,Yuanbo Zhang,Cheol-Hwan Park,Baisong Geng,Caglar Girit,Zhao Hao,Michael C Martin,Alex Zettl,Michael F Crommie,Steven G Louie,Y Ron Shen,Feng Wang"
10.1038/NPHYS1365,Origin of spatial charge inhomogeneity in graphene,NATURE PHYSICS,2010,"yuanbo zhang y,victor w brar v w,caglar girit c,alex zettl a,michael f crommie m f"
,Graphene Superconducting Quantum Interference Device,Bulletin of the American Physical Society,2010,"c c a u g lar girit,vincent bouchiat,ofer naaman,yuanbo zhang,michael f crommie,alex zettl,irfan siddiqi"
,Optical Determination of Gate--Tunable Bandgap in Bilayer Graphene,Lawrence Berkeley National Laboratory,2010,Yuanbo Zhang
10.1002/pssb.201000324,Optical spectroscopy of bilayer graphene,PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS,2010,"Baisong Geng,Jason Horng,Yuanbo Zhang,Tsungta Tang,CheolHwan Park,Çaǧlar Ö Girit,Zhao Hao,Michael C. Martin,Alex K. Zettl,Michael F. Crommie,Steven G. Louie,Feng Wang"
10.1103/PhysRevLett.104.036805,Observation Of Carrier-Density-Dependent Many-Body Effects In Graphene Via Tunneling Spectroscopy,PHYSICAL REVIEW LETTERS,2010,"Victor W. Brar,Sebastian Wickenburg,Melissa Panlasigui,Cheol-Hwan Park,Tim O. Wehling,Yuanbo Zhang,Régis Decker,Çağlar Girit,Alexander V. Balatsky,Steven G. Louie,Alex Zettl,Michael F. Crommie"
10.1002/pssb.200982331,Current-phase relation in graphene and application to a superconducting quantum interference device,PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS,2009,"Çağlar Girit,Vincent Bouchiat,Ofer Naaman,Yuanbo Zhang,M. F. Crommie,A. Zettl,Irfan Siddiqi"
10.1021/nl802765x,Tunable graphene dc superconducting quantum interference device.,NANO LETTERS,2009,"Caglar Girit,V Bouchiat,O Naaman,Y Zhang,M F Crommie,A Zettl,I Siddiqi"
10.1038/nature08105,Direct observation of a widely tunable bandgap in bilayer graphene.,NATURE,2009,"Yuanbo Zhang,Tsung-Ta Tang,Caglar Girit,Zhao Hao,Michael C Martin,Alex Zettl,Michael F Crommie,Y Ron Shen,Feng Wang"
,Optical Determination of Gate--Tunable Bandgap in Bilayer Graphene,Nature,2009,"yuanbo zhang,tsungta tang,caglar girit,zhao hao,michael c martin,alex zettl,michael f crommie,y ron shen,feng wang"
,"Phonons, plasmons and impurities in Graphene probed with STM",Bulletin of the American Physical Society,2009,"victor w brar,yunabo zhang,melissa panlasigui,caglar girit,alex zettl,michael f crommie"
10.1109/QELS.2008.4553103,Optical Transitions In Monolayer And Bilayer Graphene,"2008 CONFERENCE ON LASERS AND ELECTRO-OPTICS & QUANTUM ELECTRONICS AND LASER SCIENCE CONFERENCE, VOLS 1-9",2008,"feng wang,yuanbo zhang,chuanshan tian,caglar girit,alex zettl,michael f crommie,y r shen"
10.1126/science.1152793,Gate-Variable Optical Transitions In Graphene,SCIENCE,2008,"Feng Wang,Yuanbo Zhang,Chuanshan Tian,Caglar Girit,Alex Zettl,Michael Crommie,Y Ron Shen"
,Gate-tunable Graphene Flakes Probed by Scanning Tunneling Spectroscopy at Atomic Scale,Bulletin of the American Physical Society,2008,"yuanbo zhang,victor w brar,feng wang,caglar girit,yossi yayon,melissa panlasigui,alex zettl,michael f crommie"
10.1038/nphys1022,Giant phonon-induced conductance in scanning tunnelling spectroscopy of gate-tunable graphene,NATURE PHYSICS,2008,"Yuanbo Zhang,Victor W. Brar,Feng Wang,Caglar Girit,Yossi Yayon,Melissa Panlasigui,Alex Zettl,Michael F. Crommie"
,Local Variations of Graphene Electronic Structure Probed by STM.,Bulletin of the American Physical Society,2008,"victor w brar,yuanbo zhang,caglar girit,alex zettl,michael f crommie"
